NPD_WELL_BORE_NAME,NPD_WELL_BORE_CODE,Year,Month,daily_rows,flow_kinds,daily_on_stream,daily_oil,daily_gas,daily_water,daily_wi,monthly_on_stream,monthly_oil,monthly_gas,monthly_water,monthly_wi,_merge
15/9-F-5,5769,2011,9,30,injection,688.5000000000001,,,,185636.23752596907,688.5,,,,185636.237525969,both
15/9-F-5,5769,2011,10,31,injection,328.63333,,,,86121.09825208333,328.63333,,,,86121.0982520833,both
15/9-F-5,5769,2011,11,30,injection,475.41666,,,,111726.55858104167,475.41666,,,,111726.558581042,both
15/9-F-5,5769,2011,12,31,injection,438.8,,,,106760.27239479167,438.8,,,,106760.272394792,both
15/9-F-5,5769,2012,1,31,injection,423.99999,,,,96145.24973395834,423.99999,,,,96145.2497339583,both
15/9-F-5,5769,2012,2,29,injection,690.91666,,,,144177.13334875,690.91666,,,,144177.13334875,both
15/9-F-5,5769,2012,3,31,injection,737.2083399999999,,,,144901.31179381345,737.20834,,,,144901.311793813,both
15/9-F-5,5769,2012,4,30,injection,720.0,,,,152913.710860625,720.0,,,,152913.710860625,both
15/9-F-5,5769,2012,5,31,injection,732.33334,,,,157759.4475929167,732.33334,,,,157759.447592917,both
15/9-F-5,5769,2012,6,30,injection,710.6666700000001,,,,147174.91634791665,710.66667,,,,147174.916347917,both
15/9-F-5,5769,2012,7,31,injection,740.3333299999999,,,,155141.689089375,740.33333,,,,155141.689089375,both
15/9-F-5,5769,2012,8,31,injection,309.12499,,,,65973.97081895833,309.12499,,,,65973.9708189583,both
15/9-F-5,5769,2012,9,30,injection,37.283339999999995,,,,8067.451343125,37.28334,,,,8067.451343125,both
15/9-F-5,5769,2012,10,31,injection,538.16666,,,,118485.32129791666,538.16666,,,,118485.321297917,both
15/9-F-5,5769,2012,11,30,injection,720.0,,,,168629.70252166668,720.0,,,,168629.702521667,both
15/9-F-5,5769,2012,12,31,injection,697.8333500000001,,,,154926.22132708333,697.83335,,,,154926.221327083,both
15/9-F-5,5769,2013,1,31,injection,732.25,,,,159939.686388875,732.25,,,,159939.686388875,both
15/9-F-5,5769,2013,2,28,injection,672.0,,,,147798.46481812498,672.0,,,,147798.464818125,both
15/9-F-5,5769,2013,3,31,injection,400.46668,,,,85998.06514895834,400.46668,,,,85998.0651489583,both
15/9-F-5,5769,2013,4,30,injection,561.16832,,,,121656.595674375,561.16832,,,,121656.595674375,both
15/9-F-5,5769,2013,5,31,injection,681.3,,,,170935.465968125,681.3,,,,170935.465968125,both
15/9-F-5,5769,2013,6,30,injection,573.24999,,,,138629.205471875,573.24999,,,,138629.205471875,both
15/9-F-5,5769,2013,7,31,injection,654.2916699999998,,,,131248.92144416666,654.29167,,,,131248.921444167,both
15/9-F-5,5769,2013,8,31,injection,687.05,,,,185791.65160104164,687.05,,,,185791.651601042,both
15/9-F-5,5769,2013,9,30,injection,608.925,,,,141322.97444104168,608.925,,,,141322.974441042,both
15/9-F-5,5769,2013,10,31,injection,654.4166799999999,,,,167622.05163270835,654.41668,,,,167622.051632708,both
15/9-F-5,5769,2013,11,30,injection,681.6666700000001,,,,167983.46090354165,681.66667,,,,167983.460903542,both
15/9-F-5,5769,2013,12,31,injection,676.2500000000001,,,,169674.00544562496,676.25,,,,169674.005445625,both
15/9-F-5,5769,2014,1,31,injection,661.1666700000001,,,,139161.964208125,661.16667,,,,139161.964208125,both
15/9-F-5,5769,2014,2,28,injection,580.60833,,,,139875.10921729167,580.60833,,,,139875.109217292,both
15/9-F-5,5769,2014,3,31,injection,691.4166700000001,,,,168354.40034482788,691.41667,,,,168354.400344828,both
15/9-F-5,5769,2014,4,30,injection,707.5416700000001,,,,170365.9451083333,707.54167,,,,170365.945108333,both
15/9-F-5,5769,2014,5,31,injection,606.33334,,,,155443.5300977083,606.33334,,,,155443.530097708,both
15/9-F-5,5769,2014,6,30,injection,699.08333,,,,170548.08144937502,699.08333,,,,170548.081449375,both
15/9-F-5,5769,2014,7,31,injection,742.33334,,,,149633.53732729168,742.33334,,,,149633.537327292,both
15/9-F-5,5769,2014,8,31,injection,606.37964,,,,122109.851845,606.37964,,,,122109.851845,both
15/9-F-5,5769,2014,9,30,injection,691.49999,,,,160662.46833416665,691.49999,,,,160662.468334167,both
15/9-F-5,5769,2014,10,31,injection,741.83334,,,,166833.31391160836,741.83334,,,,166833.313911608,both
15/9-F-5,5769,2014,11,30,injection,660.55833,,,,146406.90984041666,660.55833,,,,146406.909840417,both
15/9-F-5,5769,2014,12,31,injection,394.32499999999993,,,,95714.36677916667,394.325,,,,95714.3667791667,both
15/9-F-5,5769,2015,1,31,injection,702.6333400000001,,,,116851.66232979167,702.63334,,,,116851.662329792,both
15/9-F-5,5769,2015,2,28,injection,583.88333,,,,122957.75482979167,583.88333,,,,122957.754829792,both
15/9-F-5,5769,2015,3,31,injection,744.0,,,,127803.68713271737,744.0,,,,127803.687132717,both
15/9-F-5,5769,2015,4,30,injection,707.6666700000001,,,,146997.13833604165,707.66667,,,,146997.138336042,both
15/9-F-5,5769,2015,5,31,injection,744.0,,,,135253.88426375,744.0,,,,135253.88426375,both
15/9-F-5,5769,2015,6,30,injection,717.45,,,,146025.80091291666,717.45,,,,146025.800912917,both
15/9-F-5,5769,2015,7,31,injection,739.675,,,,117659.77035020833,739.675,,,,117659.770350208,both
15/9-F-5,5769,2015,8,31,injection,606.1997200000001,,,,113141.00622416667,606.19972,,,,113141.006224167,both
15/9-F-5,5769,2015,9,30,injection,711.7337600000001,,,,128260.87112729167,711.73376,,,,128260.871127292,both
15/9-F-5,5769,2015,10,31,injection,724.40764,,,,134374.87116976667,724.40764,,,,134374.871169767,both
15/9-F-5,5769,2015,11,30,injection,642.93334,,,,134602.9409035417,642.93334,,,,134602.940903542,both
15/9-F-5,5769,2015,12,31,injection,739.24999,,,,145383.33062729164,739.24999,,,,145383.330627292,both
15/9-F-5,5769,2016,1,31,injection,721.41666,,,,148394.55609979166,721.41666,,,,148394.556099792,both
15/9-F-5,5769,2016,2,29,injection,691.2500200000001,,,,164188.597139375,691.25002,,,,164188.597139375,both
15/9-F-5,5769,2016,3,31,injection,743.0,,,,139810.591270625,743.0,,,,139810.591270625,both
15/9-F-5,5769,2016,4,30,"injection, production",345.41668000000004,3400.6099999999997,538638.5599999999,2380.7799999999997,20226.958789999997,345.41668,3400.61,538638.56,2380.78,20226.95879,both
15/9-F-5,5769,2016,5,31,production,732.0,9724.4,1534677.1600000001,3949.9,0.0,732.0,9724.4,1534677.16,3949.9,0.0,both
15/9-F-5,5769,2016,6,30,production,718.4166700000001,9121.48,1468557.12,2376.9300000000003,,718.41667,9121.48,1468557.12,2376.93,,both
15/9-F-5,5769,2016,7,31,production,668.64168,9985.29,1602674.3899999997,2453.71,0.0,668.64168,9985.29,1602674.39,2453.71,0.0,both
15/9-F-5,5769,2016,8,31,production,608.425,8928.9,1417278.51,2371.8599999999997,0.0,608.425,8928.9,1417278.51,2371.86,0.0,both
15/9-F-5,5769,2016,9,18,"injection, production",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both
